"","hcid_ymd","redcap_data_access_group","hcid","wk_start_date","rdtp_u5","rdtp_a5","rdt_u5ntx","rdt_a5ntx","rdt_u5tx","rdt_a5tx","nordt_u5","nordt_a5","used","stk","dia_u5","dia_a5","pneu_u5","pneu_a5","mald_u5","mald_a5","mz_rdtp_u5","mz_rdtp_a5","mz_rdt_u5ntx","mz_rdt_a5ntx","mz_rdt_u5tx","mz_rdt_a5tx","mz_dia_u5","mz_dia_a5","mz_pneu_u5","mz_pneu_a5","mz_mald_u5","mz_mald_a5","weekly_sms_health_center_data_complete","FID","Shape..","lat","long","hcid_1","Name"
"2562",11120120716,"1__choma_district",111,2012-07-16,0,2,15,17,0,0,0,0,34,58,39,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2563",11120120723,"1__choma_district",111,2012-07-23,0,0,7,23,0,0,0,0,30,51,18,8,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2564",11120120730,"1__choma_district",111,2012-07-30,0,0,10,13,0,0,0,0,23,49,12,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2565",11120120806,"1__choma_district",111,2012-08-06,0,0,12,14,0,0,0,0,26,48,7,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2566",11120120813,"1__choma_district",111,2012-08-13,0,1,31,14,0,0,0,0,46,46,19,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2567",11120120820,"1__choma_district",111,2012-08-20,0,0,25,20,0,0,0,0,45,44,28,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2568",11120120827,"1__choma_district",111,2012-08-27,0,0,30,26,0,0,0,0,56,42,30,6,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2569",11120120903,"1__choma_district",111,2012-09-03,0,0,34,22,0,0,0,0,56,40,23,5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2570",11120120910,"1__choma_district",111,2012-09-10,0,0,27,24,0,0,0,0,51,38,32,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2571",11120120917,"1__choma_district",111,2012-09-17,1,0,39,37,0,0,0,0,77,34,27,6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2572",11120120924,"1__choma_district",111,2012-09-24,0,0,67,65,0,0,0,0,132,30,25,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2573",11120121001,"1__choma_district",111,2012-10-01,0,0,43,51,0,0,0,0,94,26,18,6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2574",11120121008,"1__choma_district",111,2012-10-08,0,0,53,28,0,0,0,0,81,23,28,10,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2575",11120121015,"1__choma_district",111,2012-10-15,0,0,15,20,0,0,0,0,35,22,28,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2576",11120121022,"1__choma_district",111,2012-10-22,0,1,17,27,0,0,0,0,45,21,20,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2577",11120121029,"1__choma_district",111,2012-10-29,0,3,29,35,0,0,0,0,67,18,19,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2578",11120121105,"1__choma_district",111,2012-11-05,0,0,47,53,0,0,0,0,100,17,20,9,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2579",11120121112,"1__choma_district",111,2012-11-12,0,0,44,29,0,0,0,0,73,13,22,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2580",11120121119,"1__choma_district",111,2012-11-19,0,0,47,21,0,0,0,0,68,8,21,6,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2581",11120121126,"1__choma_district",111,2012-11-26,0,0,33,28,0,0,0,0,61,6,30,6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2582",11120121203,"1__choma_district",111,2012-12-03,0,0,41,34,0,0,0,0,75,3,10,12,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2583",11120121210,"1__choma_district",111,2012-12-10,0,3,22,15,0,0,0,0,40,2,8,4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2584",11120121217,"1__choma_district",111,2012-12-17,1,1,14,8,0,0,0,0,24,1,23,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2585",11120121224,"1__choma_district",111,2012-12-24,0,0,12,13,0,0,0,0,25,0,14,8,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2586",11120121231,"1__choma_district",111,2012-12-31,0,0,6,7,0,0,0,0,13,45,7,6,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2587",11120130107,"1__choma_district",111,2013-01-07,1,0,5,5,0,0,0,0,11,44,17,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2588",11120130114,"1__choma_district",111,2013-01-14,0,0,11,8,0,0,0,0,19,44,16,8,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2589",11120130121,"1__choma_district",111,2013-01-21,0,1,10,10,0,0,0,0,21,43,24,16,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2590",11120130128,"1__choma_district",111,2013-01-28,0,2,14,16,0,0,0,0,32,44,19,11,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2591",11120130204,"1__choma_district",111,2013-02-04,0,0,25,14,0,0,0,0,39,41,27,8,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2592",11120130211,"1__choma_district",111,2013-02-11,0,2,60,33,0,0,0,0,95,37,26,7,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2593",11120130218,"1__choma_district",111,2013-02-18,0,2,100,52,0,0,0,0,154,35,44,10,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2594",11120130225,"1__choma_district",111,2013-02-25,0,1,64,32,0,0,0,0,97,31,28,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2595",11120130304,"1__choma_district",111,2013-03-04,1,2,74,28,0,0,0,0,105,28,31,4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2596",11120130311,"1__choma_district",111,2013-03-11,0,2,34,30,0,0,0,0,66,26,24,6,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2597",11120130318,"1__choma_district",111,2013-03-18,2,1,35,49,0,0,0,0,87,125,15,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2598",11120130325,"1__choma_district",111,2013-03-25,0,2,47,44,0,0,0,0,93,1,21,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2599",11120130401,"1__choma_district",111,2013-04-01,0,7,19,35,0,0,0,0,61,25,6,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2600",11120130408,"1__choma_district",111,2013-04-08,1,3,10,13,0,0,0,0,27,0,35,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2601",11120130415,"1__choma_district",111,2013-04-15,0,0,0,0,0,0,0,2,0,0,28,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2602",11120130422,"1__choma_district",111,2013-04-22,0,0,15,7,0,0,0,0,22,6,36,9,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2603",11120130429,"1__choma_district",111,2013-04-29,0,0,4,6,0,0,0,0,10,5,16,5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2604",11120130506,"1__choma_district",111,2013-05-06,0,5,14,19,0,0,0,0,38,85,24,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2605",11120130513,"1__choma_district",111,2013-05-13,1,0,18,22,0,0,0,0,41,44,23,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2606",11120130520,"1__choma_district",111,2013-05-20,0,0,28,21,0,0,0,0,49,0,23,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2607",11120130527,"1__choma_district",111,2013-05-27,0,0,9,4,0,0,0,0,13,125,27,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2608",11120130603,"1__choma_district",111,2013-06-03,0,0,6,10,0,0,0,0,16,4,19,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2609",11120130610,"1__choma_district",111,2013-06-10,0,0,18,20,0,0,0,0,38,7,37,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2610",11120130617,"1__choma_district",111,2013-06-17,0,1,23,19,0,0,0,0,43,5,37,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2611",11120130624,"1__choma_district",111,2013-06-24,0,1,35,20,0,0,0,0,56,21,67,28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2612",11120130701,"1__choma_district",111,2013-07-01,0,0,19,13,0,0,0,0,32,22,74,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2613",11120130708,"1__choma_district",111,2013-07-08,1,0,36,12,0,0,0,0,49,20,60,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2614",11120130715,"1__choma_district",111,2013-07-15,0,0,20,23,0,0,0,0,43,20,27,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2615",11120130722,"1__choma_district",111,2013-07-22,0,0,10,12,0,0,0,0,22,19,32,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2616",11120130729,"1__choma_district",111,2013-07-29,0,0,30,24,0,0,0,0,54,12,29,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2617",11120130805,"1__choma_district",111,2013-08-05,0,0,30,32,0,0,0,0,62,33,25,5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2618",11120130812,"1__choma_district",111,2013-08-12,0,0,13,21,0,0,0,0,34,17,26,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2619",11120130819,"1__choma_district",111,2013-08-19,0,0,19,15,0,0,0,0,34,29,27,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2620",11120130826,"1__choma_district",111,2013-08-26,0,0,27,15,0,0,0,0,42,27,36,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2621",11120130902,"1__choma_district",111,2013-09-02,0,0,16,16,0,0,0,0,32,26,29,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2622",11120130909,"1__choma_district",111,2013-09-09,0,0,30,18,0,0,0,0,48,24,32,11,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2623",11120130916,"1__choma_district",111,2013-09-16,0,1,30,15,0,0,0,0,46,28,38,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2624",11120130923,"1__choma_district",111,2013-09-23,0,0,36,14,0,0,0,0,50,20,29,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2625",11120130930,"1__choma_district",111,2013-09-30,1,0,33,30,0,0,0,0,64,17,27,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2626",11120131007,"1__choma_district",111,2013-10-07,0,0,60,46,0,0,0,0,106,13,32,13,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2627",11120131014,"1__choma_district",111,2013-10-14,0,0,5,12,0,0,0,0,17,12,35,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2628",11120131021,"1__choma_district",111,2013-10-21,0,0,35,25,0,0,0,0,60,6,22,12,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2629",11120131028,"1__choma_district",111,2013-10-28,0,0,10,8,0,0,0,0,18,6,15,15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2630",11120131104,"1__choma_district",111,2013-11-04,0,0,21,23,0,0,0,0,44,3,27,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2631",11120131111,"1__choma_district",111,2013-11-11,0,0,14,20,0,0,0,0,34,2,24,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2632",11120131118,"1__choma_district",111,2013-11-18,0,0,15,9,0,0,0,0,24,36,14,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2633",11120131125,"1__choma_district",111,2013-11-25,0,0,15,6,0,0,0,0,21,18,17,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2634",11120131202,"1__choma_district",111,2013-12-02,1,1,16,17,0,0,0,0,35,9,17,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2635",11120131209,"1__choma_district",111,2013-12-09,0,2,24,18,0,0,0,0,44,6,28,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2636",11120131216,"1__choma_district",111,2013-12-16,0,0,24,18,0,0,0,0,42,5,21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2637",11120131223,"1__choma_district",111,2013-12-23,0,0,20,12,0,0,0,0,32,53,25,9,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2638",11120131230,"1__choma_district",111,2013-12-30,0,0,10,17,0,0,0,0,27,26,16,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2639",11120140106,"1__choma_district",111,2014-01-06,2,0,8,8,0,0,0,0,18,25,28,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2640",11120140113,"1__choma_district",111,2014-01-13,0,5,31,35,0,0,0,0,71,23,46,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2641",11120140120,"1__choma_district",111,2014-01-20,0,3,29,5,0,0,0,0,82,19,35,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2642",11120140127,"1__choma_district",111,2014-01-27,0,0,21,41,0,0,0,0,62,18,32,19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2643",11120140203,"1__choma_district",111,2014-02-03,0,2,20,17,0,0,0,0,39,42,34,18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2644",11120140210,"1__choma_district",111,2014-02-10,0,1,20,41,0,0,0,0,62,39,40,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2645",11120140217,"1__choma_district",111,2014-02-17,0,4,19,45,0,0,0,0,68,36,37,18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2646",11120140224,"1__choma_district",111,2014-02-24,0,4,12,38,0,0,0,0,54,34,32,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2647",11120140303,"1__choma_district",111,2014-03-03,0,1,25,36,0,0,0,0,62,31,33,15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2648",11120140310,"1__choma_district",111,2014-03-10,0,6,58,52,0,0,0,0,116,27,36,16,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2649",11120140317,"1__choma_district",111,2014-03-17,2,6,47,42,0,0,0,0,97,23,43,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2650",11120140324,"1__choma_district",111,2014-03-24,1,5,49,48,0,0,0,0,103,19,30,7,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2651",11120140331,"1__choma_district",111,2014-03-31,2,14,29,28,0,0,0,0,73,16,24,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2652",11120140407,"1__choma_district",111,2014-04-07,0,8,11,24,0,0,0,0,43,19,18,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2653",11120140414,"1__choma_district",111,2014-04-14,1,3,30,23,0,0,0,0,56,17,15,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2654",11120140421,"1__choma_district",111,2014-04-21,1,2,18,17,0,0,0,0,38,16,25,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2655",11120140428,"1__choma_district",111,2014-04-28,0,2,21,20,0,0,0,0,43,14,21,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2656",11120140505,"1__choma_district",111,2014-05-05,0,5,21,19,0,0,0,0,45,12,19,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2657",11120140512,"1__choma_district",111,2014-05-12,2,2,43,25,0,0,0,0,72,9,24,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2658",11120140519,"1__choma_district",111,2014-05-19,1,3,25,19,0,0,0,0,48,8,33,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2659",11120140526,"1__choma_district",111,2014-05-26,2,2,40,28,0,0,0,0,72,20,35,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2660",11120140602,"1__choma_district",111,2014-06-02,1,1,23,10,0,0,0,0,35,19,33,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2661",11120140609,"1__choma_district",111,2014-06-09,0,2,36,9,0,0,0,0,47,16,53,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2662",11120140616,"1__choma_district",111,2014-06-16,0,1,20,13,0,0,0,0,34,15,43,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2663",11120140623,"1__choma_district",111,2014-06-23,0,1,32,23,0,0,0,0,56,31,44,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2664",11120140630,"1__choma_district",111,2014-06-30,0,0,22,19,0,0,0,0,41,11,61,9,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2665",11120140707,"1__choma_district",111,2014-07-07,0,0,25,12,0,0,0,0,37,49,38,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2666",11120140714,"1__choma_district",111,2014-07-14,0,1,25,16,0,0,0,0,42,42,47,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2667",11120140721,"1__choma_district",111,2014-07-21,0,0,14,7,0,0,0,0,21,42,66,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2668",11120140728,"1__choma_district",111,2014-07-28,0,0,11,4,0,0,0,0,15,45,34,12,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2669",11120140804,"1__choma_district",111,2014-08-04,0,0,0,10,0,0,0,0,10,45,27,5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2670",11120140811,"1__choma_district",111,2014-08-11,0,0,9,11,0,0,0,0,20,44,17,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
"2671",11120140818,"1__choma_district",111,2014-08-18,0,0,7,6,0,0,0,0,13,44,10,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,"Point",-16.247313,26.697425,111,"Mobola"
